article_id,avg_price,popularity
307239004,0.024882163333333332,42
307239005,0.02476827561068702,131
307239010,0.02517565518181818,11
309434015,0.033881355,2
309864002,0.016260712028089888,89
309864012,0.016539547766666666,30
309864013,0.015759676007462687,67
309864014,0.016932203,1
309864016,0.01606632256521739,23
310091039,0.034446327666666665,3
310091040,0.035293785333333334,3
310091041,0.037834745749999996,4
310091042,0.0384101694,5
310091043,0.039333332666666665,6
312878001,0.11541843075000001,16
312878010,0.11669989870588236,17
315795004,0.0118474575,2
315795005,0.01679237275,4
316085001,0.021380704666666667,39
316085002,0.021808937545454547,22
316441001,0.016548535954545453,22
316441005,0.016259452,13
316441024,0.005779661,2
316441033,0.016807909,3
316441036,0.0141440675,4
316441038,0.016865762280000002,25
316441039,0.016118643785714284,14
316657008,0.04094915,1
317812001,0.010152542,1
318066004,0.00208474575,2
318066006,0.010152542,2
318066014,0.0026949153,1
322017003,0.012533518926865671,67
322017029,0.010529190333333334,9
322017038,0.012770244777777778,9
322017039,0.013350847599999998,10
322017040,0.013224293866666665,30
322322010,0.0050677964,1
324946001,0.01140740717222222,54
324963007,0.012745762857142856,7
324963051,0.0042969239962962966,27
324963052,0.0043050847,11
324963055,0.013059322,8
326885002,0.011411622714285714,7
326885010,0.013461017,10
326885016,0.013135593000000001,2
326885022,0.011796609999999999,2
326885046,0.013542373,1
326885051,0.011096045333333332,3
326885053,0.012186441,2
326885054,0.010830509,1
327310002,0.0045084744,1
331093001,0.006762712,2
331093006,0.023564972,3
331474035,0.0132288135,2
331474039,0.016305085,1
333323008,0.0040508476,1
333323015,0.0066497174666666665,6
333323018,0.0070621468,9
333323019,0.006208097855555556,18
333323030,0.00696610163125,16
333323038,0.007175847375000001,32
333323043,0.0056271185,1
335037004,0.042355932,1
335037005,0.040703954555555553,45
337777001,0.016932203,4
337777004,0.016932203,2
337777016,0.013542373,1
337991001,0.024384775701754385,57
337991002,0.023516297461538462,13
337991007,0.02540678,1
337991009,0.024529943533333334,15
337991010,0.024883350235294116,17
338016003,0.02138559325,4
338016009,0.024788559525,40
338016011,0.024443099428571428,14
338400005,0.009305085,1
339252001,0.010152542,2
341129001,0.017657550397727272,44
341186001,0.008698950709523808,21
341782043,0.011847458,1
342060001,0.011036157913333334,15
344956021,0.01250000025,4
344956023,0.013542373,2
344956026,0.013542373,8
345815002,0.007881356,2
345830036,0.012237288,1
347200001,0.03211970275,16
347975001,0.011796609999999999,2
348330044,0.012101695,1
348330045,0.016932203,1
348870001,0.008457627,8
349080001,0.013440677709677419,31
349301001,0.016301694622222224,45
349301028,0.010152542,1
349301041,0.008457627,5
349301046,0.016932203,1
349301047,0.008457627,1
349301048,0.008457627,2
350911001,0.00863135585,4
350911002,0.0073983049624999995,8
351462009,0.008457627,2
351484002,0.018953390395,20
351484026,0.0033728813,1
351484027,0.009135593000000001,2
351484028,0.008457627,1
351484033,0.010844633033333334,18
351484034,0.011847458,1
351484037,0.02201695,2
351484039,0.02136815849180328,61
351484041,0.02182253323529412,17
351484042,0.021958569555555557,9
351933001,0.02540678,2
355062002,0.0043898304,2
357751001,0.005397578605714285,35
357751002,0.00688396335,26
357751003,0.0047118643,11
357792003,0.011457627,1
358753001,0.008298728725000001,8
358753005,0.008081920783333333,6
360950007,0.013542373,1
360950008,0.0060847457,1
360950016,0.013542373,1
362219001,0.01467864434,25
362219002,0.018306001391891893,37
367372001,0.0148292975,14
367376002,0.016932203,1
368979001,0.00986132490909091,11
369796007,0.0118000001,5
370594007,0.010152542,1
372628020,0.020887005333333333,3
372860001,0.013175825872354949,586
372860002,0.0132843390952,625
372860024,0.012311197656830601,183
372860068,0.013291337233333334,90
372860069,0.010531355961666666,60
372860072,0.013198519488505747,87
372860073,0.013332482102739726,73
373506001,0.01286105429120879,91
373506004,0.013084281493150685,73
373506008,0.012901312282258064,62
373506026,0.0050677964,1
373506027,0.013051654666666666,21
375248024,0.008457627,1
375917001,0.024828968000000003,11
375917005,0.024665639636363635,11
375917006,0.024557909791666666,24
375917009,0.02460708790909091,11
376172001,0.0050677964,2
376172002,0.00664745772,5
376172003,0.006762712,1
377277001,0.008457627,5
377277002,0.008278248516666668,12
377436002,0.0033728813,2
378447002,0.02201695,1
378447003,0.06777966,3
378447004,0.05216707,7
379360033,0.008457627,1
379360048,0.013838983,2
379963002,0.030291313125,16
380609001,0.011847458,2
383152003,0.027941888428571426,7
384263010,0.032677967,1
386463001,0.0033728813000000004,7
386463006,0.0007966102,1
386678001,0.024912429645833335,48
386678003,0.02540678,1
391772001,0.02201695,2
392938001,0.04852484048275862,29
392938002,0.05070621616666667,6
392938035,0.050508475,6
393447015,0.046593222,3
393447016,0.05083051,1
393772021,0.011811138428571429,7
393993002,0.0332711856,25
394292001,0.0033728813,2
395127001,0.04138864112280702,57
395127006,0.04184745768,25
395127011,0.04160269173529412,34
395127012,0.042154156476190474,21
395127042,0.042355932,2
395127043,0.02540678,1
395575001,0.0150000005,2
395575002,0.010152542,1
395730041,0.008457627,1
396135007,0.016641076529411766,17
396135058,0.006762712,1
397068012,0.018627118,1
397068032,0.016932203,1
399061008,0.05611781614634146,41
399061015,0.027101696,1
399061023,0.023711864,1
399061026,0.05817436590410959,73
399061028,0.05708089248484849,66
399061032,0.05803154275,36
399061033,0.0575050842,20
399061040,0.059305083,9
399087010,0.021608233142857144,35
399087014,0.02201695,1
399087015,0.0312322029,10
399087021,0.033508015702702704,37
399087029,0.016932203,1
399087030,0.033694915500000006,2
399087040,0.033881355,2
399087042,0.033881355,5
399087047,0.031612880680000004,25
399087051,0.033881355,3
399087054,0.03232203303703704,27
399136004,0.06613333313333333,15
399136009,0.05890435764285714,14
399136011,0.05211864371428572,7
399136027,0.06470593135,20
399136047,0.048050847,1
399136053,0.033881355,1
399136061,0.08167540872955974,159
399201002,0.06840274447619048,21
399201022,0.08138014557142857,7
399201025,0.084728815,6
399201033,0.07766666666666666,3
399201042,0.08286652655,40
399223001,0.03245254162727273,110
399223029,0.02786198485714286,7
399223032,0.015237289,1
399223033,0.03185408939130435,23
399223034,0.02970925630769231,13
399223035,0.0112542375,2
399223052,0.033120055875000005,24
399223059,0.03291807825,12
399223068,0.0313389825,2
399256001,0.016273481419010416,384
399256002,0.01412385898846154,26
399256005,0.01435754626190476,42
399256018,0.01580225988888889,9
399256023,0.01627435563821138,123
399256032,0.016932203,2
399256036,0.01665322012,50
399256037,0.010767554214285715,14
400246011,0.03162146833333333,3
400246014,0.05083051,3
400285006,0.06506897827906978,43
400296003,0.030491525,1
400342003,0.033881355,1
400456001,0.011121065285714285,7
401044004,0.021943503333333336,6
401044032,0.016932203,1
401044038,0.016932203,1
403448007,0.009022164361538462,13
403448008,0.011935835642857143,14
403448010,0.01281356,1
403448019,0.0109194915,4
403479001,0.015724576,4
403479005,0.0104322035,2
403479007,0.011983051,1
403479008,0.01377542375,4
403490012,0.016932203,1
405636029,0.0122457625,2
405636041,0.010152542,1
406724001,0.013542373,5
406724002,0.013309322,4
406724007,0.0033728813,1
406724022,0.008457627,1
407354004,0.063084745,10
407354008,0.06777966,4
407653001,0.0054354047777777775,45
407653002,0.004935342048148148,27
407663001,0.0033728813,1
408554004,0.0131101695,8
408571002,0.005717759752173912,23
408575004,0.003779661,1
408647009,0.00972881342857143,7
408647010,0.0039194915,4
408649007,0.0033728813,1
408649008,0.006762712,1
408664007,0.008457627,1
408664009,0.0043898304,2
408664010,0.00403813555,4
408875001,0.013319186568,125
408875018,0.008655367133333333,3
408875020,0.013268361666666666,6
408875021,0.013321186566666667,60
408875023,0.013420133666666667,33
408875028,0.012830943128205128,39
408875030,0.011101695140000001,5
411499001,0.02201695,1
411569001,0.01682297511111111,9
411569002,0.008711864225,4
412370001,0.017960727992682928,41
413029008,0.036550848000000004,4
413707001,0.02540678,1
413707031,0.010152542,1
416157003,0.010152542,1
416157011,0.015237289,1
416961006,0.02201695,1
417687001,0.013542373,1
417951001,0.0114809320025,40
417951005,0.01203050805,20
423539001,0.059305083,1
423900053,0.008067797,1
423900055,0.015237288,2
423900057,0.016254236999999998,5
426199002,0.021369313842105265,19
426199028,0.012766949,4
427114021,0.027101696,2
428291001,0.0023152542800000003,5
428291007,0.0008983051,2
428291016,0.006425269754545454,11
429313002,0.021455744444444445,9
429313006,0.01669007242857143,7
429313008,0.029769388484848485,33
429313023,0.012815981142857143,7
429322001,0.022758475,8
429322004,0.027101696,2
430157006,0.042355932,7
432566001,0.0033728813,3
433414010,0.020983052,1
433414037,0.015830508666666666,3
433414038,0.04202998692307692,13
433414039,0.023593220249999998,2
433414040,0.041045862647058826,17
433414041,0.041759669717948714,39
433444001,0.025265537,9
433444021,0.018627118,1
436083001,0.025212898219512194,41
436083002,0.02515906157692308,26
436261001,0.01252165688580247,162
437150001,0.07625423,1
439285001,0.016932203,1
439285002,0.032016948,1
441386001,0.04157781189090909,55
441386004,0.0415386650625,32
441386008,0.033771187,4
442786005,0.02201695,1
442786006,0.02540678,1
442915001,0.03275141166666667,3
443696020,0.025088135900000003,10
443696021,0.02261546628125,16
443696032,0.013542373,1
443696040,0.013542373,1
443696043,0.013542373,1
443696057,0.024030132111111113,18
443696058,0.022864407,1
443696060,0.019686441,2
443696061,0.024190352307692307,13
443860013,0.059305083,1
443860020,0.059305083,4
444325004,0.021833899,5
445400025,0.02540678,1
445419001,0.011723164,3
445419009,0.015237289,1
447201010,0.013542373000000002,3
448509001,0.04127344062561576,406
448509014,0.04135089566757123,737
448509015,0.024347457,4
448509018,0.041066909094240836,191
448509020,0.021169491,1
448509024,0.032973365428571426,7
448509025,0.0420254235,4
448509026,0.04067943991304348,23
448509027,0.035293785,3
448509028,0.04181712747368421,19
448509029,0.039267554142857146,14
448509030,0.040001882999999995,18
448509031,0.04121988081756756,148
448509035,0.04158662883333333,144
448515001,0.033881355,3
448515036,0.042355932,4
449570010,0.008064164635714285,14
449570036,0.02540678,1
449570041,0.025259886999999998,6
449570048,0.02540678,1
449570052,0.02540678,1
449570054,0.016847457,2
449570056,0.016640985909090907,11
449570061,0.024935835642857142,14
449570062,0.02504600507142857,14
449570064,0.00830254228,20
449570067,0.02540678,1
449897042,0.030491525,1
449897049,0.030491525,2
450333001,0.030491525,1
451271005,0.030491525,1
451290010,0.024389831,1
451744018,0.010152542,1
452516007,0.02477118675,4
452618001,0.007457142902857142,35
452818001,0.013296744793650794,63
452818031,0.0131033899,30
452818034,0.0134067798,5
452851029,0.016932203,2
452851033,0.015237288,2
452851034,0.016740112666666668,3
452851036,0.016932203,1
452898009,0.010152542,1
452898020,0.0203220345,2
452898025,0.025037288600000002,5
452898029,0.022864407,1
452898031,0.014474576999999999,4
453358011,0.0043898304,1
453453025,0.010152542,1
454804007,0.006762712,1
454804009,0.013768361666666666,3
454804011,0.014672316333333333,3
454804012,0.015237288,2
456163048,0.033881355,1
456163049,0.033881355,1
456163060,0.03321817133975482,571
456163062,0.03377401041666667,12
456163063,0.0330338975,4
456163064,0.033881355,1
456163069,0.03248022516666667,6
456163070,0.033881355,1
456163083,0.033284321254166666,480
456163084,0.033107933134969326,163
456163085,0.033091015606227105,546
456163086,0.03289687420287253,557
456163087,0.03269183295867769,121
456163090,0.033449515687116564,163
457466001,0.010976594047619047,21
457466002,0.012400968200000001,35
457722001,0.042355932000000006,3
457722013,0.022016949999999997,3
457892003,0.024512712,16
458083005,0.012915254250000001,2
458239017,0.011847458,3
458239022,0.021652543,2
458393012,0.013542373,1
458428036,0.016079096,3
458543001,0.015237289,1
458543005,0.016152542333333332,3
458543009,0.016932203,3
461327001,0.05083051,1
461327006,0.0456864405,4
461327008,0.05083051,2
461327018,0.041881355999999995,2
462435025,0.0304915255,2
462435027,0.033881355,5
462435030,0.027101696,1
464297007,0.016424364848122867,293
464297021,0.008372881075000001,4
464297030,0.011847458,1
464297031,0.016559801429245284,106
464610002,0.018627118,1
464679008,0.02540678,1
464679015,0.04976755558571429,70
464679016,0.04989104221428572,42
464695004,0.016932203,2
464695016,0.016084746,4
464908039,0.008063559250000001,16
464927008,0.015926270885,20
464927018,0.005632768266666667,3
464927020,0.008261016999999999,5
464927021,0.008457627,2
464927025,0.016315253800000002,5
464927027,0.016604187156862744,51
465655019,0.006762712,1
465655024,0.006762712,9
465816001,0.011508474500000001,2
467557008,0.01761017,2
468480025,0.01241243,3
468591014,0.033881355,1
468591018,0.02879661,1
469039019,0.02137041668,55
469137015,0.010152542,1
469562002,0.028743643375000003,8
469562006,0.027101695999999998,3
469562015,0.042355932,4
469562021,0.022543503466666667,15
469562036,0.06219886933333334,15
469562048,0.02944915216666667,6
469562058,0.027101696,2
469562061,0.0298474574,10
469562065,0.033708635095238096,21
469562067,0.042355932,4
469562068,0.04175060542857143,7
469658009,0.010152542,1
470789001,0.016453357209923664,131
470789019,0.01617552126346154,104
470789020,0.0163135585,2
470789030,0.01648594693670886,79
470789031,0.016708904706349205,63
470985003,0.009172750746153847,26
470985009,0.008457627,1
471714002,0.008042373,2
471714005,0.008457627,3
473507001,0.01931356,2
473954005,0.010060532428571429,7
473954006,0.0064610169999999995,5
473954008,0.01637680323553719,121
473954013,0.016377201470588236,51
473954014,0.016458859509090908,55
473954015,0.016580757507352942,68
474471001,0.0101525427,2
474471002,0.010152542,2
475791006,0.006313559375,4
475791010,0.0218305086,5
475791038,0.02540678,1
478298005,0.0055036319,14
478298011,0.001,1
478646001,0.0050677964,9
478646002,0.0050677964,7
478646003,0.005486682785714286,7
479167001,0.024855932541666667,24
479167002,0.021971238575757578,33
479167004,0.016932203,1
479232009,0.015237289,2
480093001,0.00782203389090909,44
481781001,0.008363465077777778,9
481781004,0.0116644066,5
481781006,0.0050847456,1
481781009,0.008881355600000002,4
481912028,0.016932203,2
481912041,0.015237288,2
483283022,0.016236077214285712,14
483283038,0.016932203,1
483633004,0.02540678,1
484205004,0.02540678,4
484398001,0.0334288127,20
485414001,0.0008474576,2
485544035,0.016932203,1
485548020,0.021275424,4
485548021,0.02540678,1
485548022,0.023355932333333333,3
485549013,0.011847458,1
485549014,0.010847458,1
485549019,0.02201695,1
485683007,0.008457627,1
485689031,0.022451977666666668,6
485726001,0.02201695,1
485726008,0.019474577,4
486639003,0.029943469235294118,170
486639009,0.02972881325,4
486639012,0.03037099777777778,9
486639013,0.029495513117647056,17
487050028,0.010830509,1
487050041,0.0055254237,1
487052014,0.0016949152,1
487052017,0.016932203,1
487052026,0.016932203,1
487052028,0.014905084200000002,5
487052029,0.0145084745,2
487205026,0.016171186100000002,10
487205027,0.016932203,4
487206006,0.013361581833333332,6
487206029,0.016932203,1
487207010,0.013542373,1
487722001,0.016932203,1
487800001,0.008457627,1
487800052,0.006762712,1
487827007,0.0487966116,5
487827009,0.05083051,4
487827024,0.0313389825,4
487932039,0.006762712,1
488012029,0.0033728813,1
488015002,0.013542373,4
488015046,0.010830509,1
488016020,0.016932203,1
488016029,0.008457627,1
488016033,0.01601694875,4
488016036,0.01591337088888889,9
488017008,0.011536723666666667,3
488017011,0.004220339,1
488018001,0.020516297846153848,13
488018002,0.02201695,1
488561021,0.017497174666666667,3
488561032,0.011847458,1
488561036,0.011610169666666665,3
488614012,0.006762712,1
488697002,0.032194915000000005,2
488697026,0.03330225916666667,6
488697029,0.033881355,2
489435002,0.0130338983125,16
489435016,0.015802259666666665,3
489838010,0.016932203,1
490113016,0.042355932,2
490113017,0.04191525399999999,3
490113018,0.027672751692307693,13
490113020,0.02098305157142857,7
490176001,0.00664406788,5
490176002,0.009690677662500001,8
490176004,0.015102543099999999,20
490436001,0.00246186445,4
491070016,0.011677966175,4
492171004,0.013542373,1
492244010,0.007355932,1
492244014,0.0033728813,1
492245014,0.011847458,1
492892001,0.0241615822,15
492892002,0.024550847555555554,18
492897001,0.024253585615384616,26
492897002,0.025018361916666666,36
492899008,0.0016779661,1
493103005,0.0084334141,7
493103018,0.0130000002,10
493103034,0.012841808037037038,27
493103035,0.012613936055555556,18
493103045,0.01257438811111111,18
493103050,0.011734463666666667,3
493814045,0.017355932,1
493836029,0.01638983,1
494058001,0.02426271175,4
494088022,0.042355932000000006,3
494094001,0.00697457625,4
494094012,0.008457627,2
495030001,0.006762712,1
495030002,0.008457627,2
495347006,0.015237289,1
495685001,0.06777966,7
495685003,0.067059323,2
495685007,0.018627118,2
495884013,0.0889661,2
496735008,0.015423729,1
496762004,0.01676997557142857,7
496923005,0.023711864666666665,6
497233006,0.030491525,1
497247003,0.011847458,2
497464003,0.030491525,1
497640002,0.0661114725,26
497640008,0.06516557946153846,13
497664024,0.011847458,1
497806001,0.016932203,1
497806003,0.02540678,2
498061004,0.0077288137,1
498738035,0.02201695,1
499334001,0.012162478134482757,29
499334003,0.012273446386666666,15
500435039,0.0049322032000000005,5
500435076,0.006090395441666667,12
500435120,0.012186440833333333,6
500435122,0.013375872588235293,17
500435123,0.013542373,5
500435125,0.01262711875,10
500435126,0.0130847458,5
500435128,0.012867231833333333,6
500435129,0.013203389999999999,8
500435131,0.012864407,2
500435132,0.012642857285714284,14
500435134,0.012845339,8
500435135,0.01320339,8
500435136,0.013406779666666667,6
501396001,0.023711864,1
501616001,0.0065762713,1
501616008,0.016932203,1
501616048,0.006423728925,4
501619020,0.013542373,1
501619023,0.02502421342857143,7
501619024,0.024798493555555558,9
501619026,0.02540678,3
501620026,0.013542373,1
501620038,0.01227118675,4
501620040,0.006762712,1
501620042,0.011615819333333333,3
501620045,0.014728814,3
501620046,0.013271186600000002,5
501620047,0.0186271195,2
501620049,0.013116760944444444,9
501722004,0.039704331277777775,18
501722005,0.0412067796,10
501914002,0.06824447827272728,33
502522001,0.0128008475625,16
502522008,0.011847458,1
502660002,0.02201695,1
502836004,0.006762712,1
502869002,0.023135593,1
503569001,0.0199491526,5
503569031,0.0214661015,2
503569033,0.022644067666666667,3
504347002,0.10167797,1
504667001,0.16779661,2
504667003,0.16779661,1
505507017,0.013542373,1
505882002,0.025729755416666666,36
505882006,0.025007909933333336,30
506098006,0.030014761849462362,186
506098007,0.029698231054347827,92
506098016,0.02987805995833333,72
506166046,0.0066797503157894735,19
507883009,0.0128665255,16
507883014,0.00493559302,5
507883018,0.013542373,2
507909001,0.023294691638679244,106
507909003,0.0234469736,35
507909026,0.010152542,1
507909030,0.024291217454545454,44
507910001,0.02540678,5
507910004,0.008457627,2
508318001,0.028033897999999998,4
508691005,0.011322034,3
509017005,0.048920904666666674,3
509091026,0.01660465396825397,126
509091045,0.0163610166,20
509091048,0.012536723333333333,3
509091050,0.013542373,1
509091054,0.016932203,7
509091057,0.01667612791566265,83
509091058,0.016505649416666667,12
509091060,0.015900188,9
509210006,0.015008475125,8
509210020,0.015229312705882354,17
509669004,0.030491525,1
509669011,0.03312301725806452,62
509893019,0.042355932,1
510283001,0.010152542,2
510283002,0.010090395166666667,3
510314002,0.013542373,1
510407093,0.0056440677,1
510407094,0.0056271185,1
510420008,0.042355932,1
510465001,0.0248101698,5
510465002,0.0166567795,4
510465010,0.013542373,1
510556002,0.021883475375,8
510791003,0.02201695,2
511033001,0.07625423,1
511105002,0.01161615153529412,17
511105013,0.0064648911857142855,7
511105017,0.021662014647058827,17
511371002,0.0333661012,5
512190003,0.014389831,1
512251003,0.02527118675,4
512251004,0.025000000300000002,10
512630004,0.033881355,1
512630007,0.03352542333333333,3
512630008,0.033881355,1
512989012,0.013496368142857143,7
512989020,0.013186440842105263,19
512989021,0.013140053684210527,19
512989022,0.01340530595652174,23
512989023,0.013384988,14
513325025,0.024118643,1
513371001,0.033881355,1
513512003,0.13237127452380953,21
513512004,0.130859894,15
513696004,0.02540678,1
513699009,0.03359065148484849,33
513699010,0.033212309578947365,19
513699036,0.025406779,2
513699041,0.033569491,10
513699043,0.033453715,13
513701002,0.033881355,9
513701015,0.033881355,1
514053001,0.084728815,1
514937001,0.021282486666666666,3
515042002,0.033881355,1
515415003,0.02540678,1
516000001,0.0167389828,10
516000002,0.008457627,5
516000020,0.006762712,1
516000044,0.012694915000000001,2
516000073,0.015237289,1
516000075,0.0045593223,1
516000086,0.016285770372093025,43
516000087,0.01622033875362319,69
516000088,0.006762712,5
516000089,0.016359652512195122,41
516000090,0.015910631490909093,55
516000091,0.005943937384615384,13
516000092,0.016932203,1
516000098,0.01663747616666667,36
516000099,0.013392778204347828,23
516000101,0.008457627,2
516723005,0.014728813,1
516741004,0.032542372666666666,3
516741007,0.042355932,1
516778001,0.15252542,1
516809003,0.012703389499999999,2
516859001,0.006762712,1
516859007,0.013329903285714286,28
516859008,0.013064203512000001,250
516859013,0.012898834796875,64
516859015,0.01327820000862069,58
516900011,0.0241355935,4
516903024,0.025118130727272727,33
516903025,0.033881355,4
516903026,0.033881355,12
516903027,0.03316706945714286,35
516903028,0.033764325238095236,21
516903036,0.03229497414035088,57
517729044,0.0033728813,1
517729088,0.010717514400000001,6
517729090,0.011649717833333332,6
517729091,0.006338983133333333,9
517729093,0.011734463666666667,9
517729096,0.005802773454545454,11
517729098,0.011186441,4
517729099,0.011231125127272727,11
517729102,0.011847458,2
517729103,0.011652542666666666,6
517762001,0.015237289,1
519192001,0.02823163766666667,3
519219012,0.02201695,1
519516001,0.042355932,7
519516002,0.0373135592,10
519583008,0.03312957816129033,31
519583013,0.016491525107142857,14
519583033,0.033881355,11
519583034,0.02201695,1
519583035,0.016932203,1
519583045,0.033172450269841273,63
519589005,0.02201695,2
